transaction_id,date,product_id,store_id,customer_id,quantity,discount,returned
T0000558,2021-05-26,P015464,S003,C015775,2,0.0,0
T0000561,2021-12-25,P040737,S001,C017910,4,0.1,0
T0000570,2021-04-29,P007984,S002,C000525,2,0.0,0
T0000579,2021-01-02,P042078,S003,C020903,2,0.0,0
T0000581,2021-11-11,P028476,S004,C008046,3,0.0,1
T0000589,2021-05-23,P044960,S001,C008395,4,,0
T0000590,2021-06-30,P026796,S001,C005827,3,0.1,0
T0000600,2021-03-31,P042322,S001,C003946,1,0.1,0
T0000601,2021-02-12,P031350,S002,C022492,2,0.0,0
T0000604,2021-12-17,P045670,S005,C015619,1,0.0,1
T0000605,2021-09-17,P031562,S005,,1,0.0,0
T0000609,2021-04-11,P045418,S004,C022596,1,0.0,1
T0000610,2021-04-01,P015039,S002,C022025,2,0.1,0
T0000613,2021-01-30,P044526,S005,C010087,3,0.0,0
T0000615,2021-11-03,P042741,S004,C002836,4,0.0,0
T0000616,2021-07-24,P039865,S005,C000467,4,0.3,0
T0000620,2021-07-25,P017796,S001,C007676,4,0.1,0
T0000621,2021-12-20,P002026,S005,C023386,2,,1
T0000628,2021-11-09,P020270,S003,C019967,3,0.0,0
T0000632,2021-06-18,P015052,S004,C024276,1,0.0,0
T0000635,2021-06-27,P040617,S003,C010266,1,0.0,0
T0000640,2021-12-08,P011345,S001,C001043,2,0.0,1
T0000643,2021-10-04,P027802,S002,C023918,3,0.0,0
T0000650,2021-01-24,P016669,S001,C004982,3,0.0,0
T0000651,2021-06-05,P049873,S001,C024360,3,,0
T0000664,2021-02-07,P046911,S001,C017058,3,0.1,0
T0000669,2021-11-07,P031151,S005,C010449,2,0.1,0
T0000671,2021-10-04,P017482,S001,C007490,2,0.0,0
T0000676,2021-09-07,P016304,S004,C023539,4,0.1,0
T0000678,2021-09-25,P025769,S005,C013849,2,0.0,0
T0000681,2021-10-30,P019194,S002,,1,0.0,0
T0000684,2021-08-28,P009802,S002,C005382,4,0.0,0
T0000687,2021-01-27,P049437,S001,C013411,2,0.0,0
T0000696,2021-09-08,P046221,S001,C006032,3,0.0,0
T0000701,2021-09-14,P042957,S004,C013598,1,0.2,0
T0000702,2021-08-10,P030410,S004,C006223,1,0.0,0
T0000703,2021-03-06,P022992,S004,C010431,3,,0
T0000709,2021-10-21,P023778,S002,C008443,2,0.0,0
T0000714,2021-03-13,P006577,S001,C011138,3,0.1,0
T0000723,2021-08-04,P009353,S003,C008261,3,0.0,1
T0000728,2021-11-17,P020001,S005,C015392,4,0.0,0
T0000732,2021-04-26,P006742,S001,C007840,4,0.0,1
T0000734,2021-09-27,P026636,S004,C022754,2,0.0,0
T0000735,2021-04-05,P046000,S002,C008976,1,0.1,0
T0000737,2021-02-11,P019925,S005,C007749,4,0.0,0
T0000741,2021-05-16,P012354,S001,C003300,2,0.0,0
T0000752,2021-02-02,P017466,S003,C013498,1,0.2,0
T0000758,2021-05-14,P028556,S004,C018723,2,0.1,0
T0000770,2021-03-24,P026716,S004,C018581,3,0.1,0
T0000778,2021-05-25,P025007,S002,C008585,3,0.1,0
T0000789,2021-10-11,P005229,S003,C017194,1,0.1,1
T0000807,2021-06-14,P005808,S001,C003846,2,0.3,0
T0000809,2021-05-21,P044230,S004,C024724,1,0.2,0
T0000812,2021-07-21,P036127,S004,C015707,4,0.0,0
T0000818,2021-05-04,P047261,S002,C004621,2,0.0,0
T0000819,2021-07-16,P015299,S001,C000461,1,0.0,0
T0000823,2021-08-08,P034749,S004,C000733,3,0.0,0
T0000824,2021-04-25,P024516,S004,C004667,1,0.0,0
T0000825,2021-07-10,P018598,S005,C005625,3,0.0,0
T0000826,2021-11-18,P024738,S003,C003139,3,0.0,0
T0000827,2021-10-16,P030937,S005,C013431,2,,0
T0000832,2021-04-18,P043140,S001,C018863,4,,0
T0000837,2021-03-14,P043357,S002,C001652,4,0.0,0
T0000841,2021-11-08,P014026,S001,C016437,3,0.2,0
T0000846,2021-02-27,P023887,S005,C021008,3,0.2,0
T0000861,2021-12-21,P027497,S003,C001825,4,,0
T0000862,2021-09-03,P030808,S005,C001556,3,0.0,0
T0000875,2021-03-27,P007421,S004,C005481,3,0.0,0
T0000877,2021-03-25,P000387,S003,C019958,1,0.0,0
T0000878,2021-07-12,P009046,S002,C004048,1,0.0,0
T0000883,2021-11-19,P019276,S002,C002333,3,0.0,0
T0000907,2021-01-07,P003618,S001,C013294,4,0.1,0
T0000909,2021-06-16,P041662,S003,C010231,3,0.2,0
T0000911,2021-11-01,P046737,S002,C016710,2,,0
T0000912,2021-03-09,P002953,S002,C002360,1,0.0,0
T0000914,2021-10-31,P017838,S001,C007835,2,0.0,0
T0000915,2021-11-22,P033469,S003,C001122,4,0.0,0
T0000919,2021-07-23,P015897,S004,C006116,1,0.0,0
T0000923,2021-05-31,P031249,S002,C006750,1,0.1,0
T0000931,2021-12-17,P048643,S005,C004959,4,0.0,0
T0000932,2021-04-04,P030018,S005,C007334,4,0.2,0
T0000940,2021-05-21,P047187,S001,C006018,3,0.1,0
T0000941,2021-02-12,P027589,S001,C015594,3,0.0,0
T0000946,2021-05-03,P022047,S004,C015494,1,,1
T0000952,2021-03-22,P021348,S003,,2,0.0,1
T0000955,2021-06-08,P041601,S003,C019140,2,0.0,0
T0000967,2021-09-29,P006432,S003,C015595,3,0.0,0
T0000971,2021-09-30,P016423,S002,C009337,2,0.0,0
T0000977,2021-02-10,P000263,S004,C011286,3,0.0,0
T0000983,2021-05-12,P018542,S002,C008447,1,0.0,0
T0000987,2021-09-09,P040901,S002,C002441,3,0.1,0
T0000997,2021-12-12,P008797,S002,C007702,2,0.0,0
T0001005,2021-11-29,P031323,S003,C018161,4,0.0,0
T0001025,2021-07-07,P048032,S004,C017768,3,0.1,0
T0001036,2021-07-03,P021619,S002,C023997,4,0.0,1
T0001037,2021-10-22,P025895,S001,C019054,4,0.1,0
T0001039,2021-05-17,P022486,S005,C007304,4,0.0,0
T0001042,2021-07-25,P000667,S002,C020234,2,0.0,0
T0001045,2021-05-14,P049470,S003,C020122,4,0.0,0
T0001052,2021-11-19,P007875,S004,C000803,3,0.0,0
T0001056,2021-10-27,P014104,S002,C018259,2,0.0,0
T0001057,2021-01-07,P024379,S001,C013557,3,0.0,0
T0001059,2021-03-10,P027236,S005,C009185,2,0.0,0
T0001060,2021-12-27,P024352,S002,C003211,4,0.1,0
T0001062,2021-06-13,P039207,S004,C015170,2,0.1,0
T0001063,2021-11-28,P020004,S002,C003960,2,0.2,0
T0001064,2021-07-26,P039158,S005,C008242,2,0.0,0
T0001069,2021-07-19,P048424,S004,C006036,4,0.2,0
T0001073,2021-01-26,P016445,S005,C000304,3,0.0,0
T0001075,2021-05-09,P023503,S005,C002159,4,0.0,0
T0001081,2021-05-07,P044486,S002,C021786,1,0.0,0
T0001091,2021-08-25,P041118,S004,C020019,3,0.0,0
T0001092,2021-03-29,P039292,S005,C004350,4,,0
T0001095,2021-05-13,P045898,S001,C004754,1,0.2,0
T0001096,2021-09-19,P005932,S001,C011974,2,0.1,0
T0001103,2021-12-05,P028222,S003,C003812,3,0.0,0
T0001107,2021-11-08,P049597,S004,,4,0.0,0
T0001108,2021-12-21,P005428,S005,C007759,4,,0
T0001111,2021-07-08,P022526,S005,C020765,3,0.0,0
T0001112,2021-09-19,P025329,S005,C019469,3,0.0,0
T0001113,2021-05-29,P023754,S001,C021239,2,0.0,1
T0001114,2021-04-17,P028073,S002,C008279,4,0.0,0
T0001117,2021-01-29,P007090,S003,C008483,2,0.0,0
T0001118,2021-10-08,P033954,S005,C022228,2,0.0,0
T0001124,2021-01-14,P002745,S005,C018820,3,0.0,0
T0001125,2021-01-27,P001459,S005,C002412,3,0.1,0
T0001126,2021-03-19,P013572,S005,C018070,4,0.0,0
T0001129,2021-07-20,P043683,S002,,2,0.0,0
T0001135,2021-08-02,P017318,S002,C006205,3,0.0,0
T0001138,2021-02-01,P019146,S003,C011303,1,0.0,0
T0001139,2021-08-29,P031309,S003,C003211,1,0.0,0
T0001140,2021-04-10,P003790,S002,C023398,1,0.3,0
T0001142,2021-01-02,P015931,S003,C022670,4,0.0,0
T0001143,2021-09-11,P024719,S003,C018014,4,0.0,0
T0001148,2021-07-15,P015967,S001,C008883,1,0.1,0
T0001152,2021-08-21,P036961,S001,C020988,1,0.0,0
T0001163,2021-08-05,P033223,S002,C009244,4,0.0,1
T0001167,2021-11-28,P014509,S002,C001663,1,0.0,0
T0001168,2021-01-12,P047608,S004,C016590,2,0.0,0
T0001170,2021-06-01,P004761,S003,C005699,1,0.1,0
T0001187,2021-09-14,P011739,S002,C021467,1,0.2,0
T0001189,2021-05-23,P027781,S004,C018352,1,0.1,0
T0001198,2021-04-07,P022195,S001,C007657,4,0.0,0
T0001204,2021-08-31,P006826,S003,C005605,1,0.0,0
T0001208,2021-09-17,P042881,S004,C006037,4,0.1,0
T0001216,2021-03-01,P020577,S005,C002769,2,0.0,0
T0001218,2021-03-08,P042984,S005,C005926,4,0.0,0
T0001219,2021-06-25,P024204,S005,C019266,3,0.1,0
T0001223,2021-05-06,P002145,S002,C008845,3,0.0,0
T0001234,2021-08-19,P023230,S002,C016002,1,0.1,0
T0001236,2021-04-19,P049154,S004,C011492,4,0.0,0
T0001237,2021-08-13,P002529,S002,C024910,2,0.1,0
T0001239,2021-08-02,P017018,S002,C016199,1,0.1,0
T0001245,2021-04-23,P014571,S001,C013438,2,0.0,0
T0001246,2021-06-25,P035921,S003,C000873,3,0.0,0
T0001253,2021-02-09,P002065,S002,C021681,3,0.3,0
T0001257,2021-04-05,P039587,S004,C001181,4,0.0,1
T0001260,2021-06-28,P019358,S001,C019499,1,0.0,0
T0001267,2021-09-21,P001124,S002,C023820,1,,0
T0001272,2021-08-14,P031624,S004,C019851,3,0.0,0
T0001277,2021-09-14,P024874,S005,C007536,4,,1
T0001280,2021-07-11,P034389,S005,C013340,3,0.0,0
T0001291,2021-10-22,P025947,S003,C002508,4,0.1,0
T0001293,2021-05-27,P042081,S001,C023161,2,0.3,0
T0001296,2021-04-13,P036094,S001,C002986,3,0.1,0
T0001306,2021-07-05,P006313,S005,C002116,3,0.0,0
T0001316,2021-07-23,P049870,S004,C019267,2,0.3,0
T0001317,2021-01-06,P024918,S002,C004876,2,0.0,0
T0001325,2021-12-13,P009807,S002,C001437,4,0.0,0
T0001327,2021-11-13,P047626,S005,C015579,4,0.1,0
T0001328,2021-10-19,P016898,S004,C019833,3,0.1,0
T0001333,2021-11-06,P022595,S005,C006604,3,0.1,0
T0001337,2021-08-13,P039686,S004,C009612,2,0.1,0
T0001346,2021-10-06,P019663,S004,C024210,3,0.2,0
T0001347,2021-05-31,P020211,S002,C001370,3,0.0,0
T0001348,2021-10-24,P018582,S003,C016979,3,,1
T0001362,2021-01-19,P000998,S003,C024627,3,0.1,0
T0001372,2021-02-20,P044733,S004,C014976,4,0.0,0
T0001373,2021-06-30,P041559,S002,C000139,4,0.0,0
T0001376,2021-08-12,P005912,S004,,2,0.1,0
T0001386,2021-05-05,P005172,S002,C006713,4,0.0,0
T0001389,2021-09-28,P049475,S002,C019917,1,0.0,0
T0001395,2021-04-05,P049664,S003,C008907,4,0.0,0
T0001405,2021-08-20,P027129,S005,C018666,3,0.0,0
T0001408,2021-07-13,P040313,S002,C003210,3,0.0,0
T0001413,2021-05-14,P040626,S003,C004522,3,0.0,0
T0001418,2021-01-25,P003856,S001,C016264,4,0.0,1
T0001426,2021-07-19,P000651,S002,C017052,4,0.0,0
T0001431,2021-11-27,P002103,S004,C007335,2,0.0,0
T0001434,2021-07-01,P027933,S005,C019446,3,0.0,0
T0001437,2021-08-02,P039344,S003,C024125,1,0.1,0
T0001439,2021-09-03,P031995,S999,C006051,2,0.0,0
T0001450,2021-12-07,P042487,S002,C019316,3,0.3,0
T0001451,2021-11-11,P012958,S003,C013653,2,0.0,0
T0001457,2021-10-21,P021275,S005,C007770,4,0.0,0
T0001459,2021-01-21,P032230,S001,C019974,1,0.0,0
T0001461,2021-05-04,P031298,S003,C024362,3,0.1,0
T0001464,2021-04-23,P049686,S004,C002812,3,0.0,0
T0001469,2021-10-13,P019356,S004,C017845,2,0.0,0
T0001486,2021-11-10,P045259,S005,C023012,1,0.0,0
T0001505,2021-06-26,P010786,S005,C000063,3,0.0,0
T0001506,2021-11-24,P002370,S005,C016455,4,0.0,0
T0001513,2021-11-03,P037159,S003,C023662,3,0.0,0
T0001519,2021-10-10,P040080,S002,C001453,4,0.2,0
T0001530,2021-04-25,P038632,S005,C018083,3,0.0,0
T0001533,2021-08-11,P033170,S003,C009507,3,0.1,1
T0001534,2021-04-10,P025004,S003,C001829,1,0.0,0
T0001547,2021-09-05,P035413,S002,C022434,2,0.1,0
T0001550,2021-10-26,P036317,S001,C001872,2,0.3,0
T0001553,2021-08-23,P024609,S005,C011024,4,0.0,0
T0001558,2021-05-15,P025076,S003,,3,0.0,0
T0001564,2021-01-03,P025011,S003,C000676,3,0.1,0
T0001573,2021-05-08,P024753,S001,C006356,4,0.1,0
T0001577,2021-04-20,P047994,S004,C012319,3,,0
T0001580,2021-06-04,P002498,S003,C003284,1,0.2,0
T0001582,2021-06-06,P021440,S003,C020441,4,0.0,0
T0001587,2021-08-12,P024079,S003,C003901,4,0.1,0
T0001593,2021-12-08,P007360,S003,C012925,1,0.0,0
T0001595,2021-09-04,P039704,S001,C016266,3,0.0,0
T0001599,2021-05-27,P010651,S002,C020453,1,0.1,1
T0001602,2021-09-10,P004013,S004,C007706,3,,1
T0001603,2021-02-11,P047704,S005,C000847,1,0.0,0
T0001608,2021-04-30,P034197,S001,C002243,2,0.0,0
T0001613,2021-08-28,P048870,S001,C002625,3,0.0,0
T0001615,2021-08-27,P024618,S001,C008382,3,0.0,0
T0001620,2021-07-16,P034464,S005,,1,0.0,1
T0001632,2021-08-09,P026736,S002,C001529,2,0.1,0
T0001635,2021-04-16,P005419,S002,C000273,1,0.2,0
T0001638,2021-12-22,P008844,S002,C012233,2,0.0,0
T0001639,2021-03-24,P038036,S003,C019700,1,0.0,0
T0001641,2021-01-24,P010983,S004,C005812,1,0.0,1
T0001643,2021-05-28,P036023,S001,C013980,2,0.0,1
T0001657,2021-09-24,P010897,S001,C016095,1,0.0,0
T0001666,2021-08-27,P038405,S003,C019625,3,0.0,0
T0001667,2021-10-31,P020478,S005,C018044,1,0.3,0
T0001671,2021-02-15,P007225,S002,C008071,3,0.1,0
T0001679,2021-07-12,P009231,S001,C011535,2,0.1,0
T0001682,2021-06-10,P004631,S001,C002471,1,0.0,0
T0001686,2021-08-27,P002515,S002,C011877,1,0.1,0
T0001689,2021-11-24,P041201,S003,C013827,4,0.2,0
T0001696,2021-04-07,P044733,S001,C000151,1,0.0,0
T0001710,2021-06-25,P042332,S003,C023292,2,0.2,0
T0001718,2021-06-20,P002823,S004,C017165,1,0.0,0
T0001726,2021-04-23,P007571,S003,C014847,4,0.1,0
T0001732,2021-11-02,P026812,S005,C009740,3,0.1,0
T0001734,2021-03-29,P007347,S004,C001112,4,0.2,0
T0001741,2021-09-10,P003374,S004,C011846,2,0.0,0
T0001748,2021-09-15,P041856,S004,C017826,2,0.2,1
T0001752,2021-04-25,P027582,S003,C005996,1,0.0,0
T0001776,2021-07-26,P003972,S004,C000963,4,0.1,0
T0001780,2021-03-20,P011392,S003,C000836,2,0.0,1
T0001783,2021-04-28,P017739,S003,C000354,3,0.0,0
T0001794,2021-07-19,P041944,S003,C021172,3,0.1,0
T0001795,2021-01-23,P029838,S004,C013886,2,0.0,0
T0001802,2021-03-10,P031866,S002,C017108,3,0.0,0
T0001809,2021-11-14,P047361,S005,C003488,3,0.0,1
T0001810,2021-05-13,P002841,S003,C023831,2,0.0,0
T0001814,2021-02-24,P001141,S003,C010001,4,0.0,1
T0001819,2021-02-28,P047054,S001,C022034,3,0.0,0
T0001821,2021-03-18,P029241,S004,,4,0.0,1
T0001824,2021-04-22,P021975,S005,C008212,2,0.0,0
T0001825,2021-11-03,P031140,S002,C023759,1,0.1,0
T0001831,2021-07-21,P044987,S004,C013935,2,0.1,0
T0001836,2021-05-28,P049357,S001,C021651,4,0.0,0
T0001848,2021-05-02,P014400,S005,C002056,3,,0
T0001850,2021-10-25,P018101,S003,C004506,2,0.1,0
T0001853,2021-06-27,P010533,S003,C014958,3,0.0,0
T0001871,2021-03-29,P008141,S002,C004296,1,0.0,0
T0001879,2021-09-09,P006684,S005,C020076,1,0.0,0
T0001895,2021-10-21,P021729,S003,C022826,4,0.0,0
T0001900,2021-07-17,P036850,S004,C000171,4,0.0,0
T0001906,2021-10-27,P036773,S003,C018439,1,0.2,0
T0001910,2021-08-26,P002237,S004,C008686,1,0.1,0
T0001927,2021-03-16,P003989,S004,C014481,3,0.1,0
T0001931,2021-04-12,P022939,S003,C023378,4,0.1,0
T0001933,2021-11-25,P033723,S005,,2,0.2,1
T0001940,2021-10-02,P000710,S002,C023890,3,0.0,0
T0001942,2021-10-02,P034297,S003,C024076,3,0.0,0
T0001944,2021-06-06,P037406,S003,C006562,3,0.0,0
T0001966,2021-11-06,P043865,S003,C020407,4,0.0,0
T0001970,2021-12-25,P014556,S001,C024169,3,0.0,0
T0001978,2021-08-12,P027746,S002,C013071,2,0.3,0
T0001980,2021-10-01,P003695,S003,C016837,4,0.2,0
T0001981,2021-12-21,P017213,S002,C007850,3,0.1,0
T0001985,2021-03-11,P031884,S004,C023286,1,0.0,0
T0001989,2021-04-04,P048527,S003,C023382,1,0.0,0
T0001992,2021-12-18,P025450,S002,C004848,1,0.0,0
T0001998,2021-07-24,P002540,S001,C007060,3,0.1,0
T0002000,2021-04-08,P034778,S001,C016618,1,0.2,0
T0002017,2021-07-01,P027253,S002,C024203,4,0.0,0
T0002019,2021-01-04,P036517,S004,C007097,4,0.0,1
T0002020,2021-07-13,P046039,S002,C008026,3,0.0,0
T0002023,2021-09-24,P014523,S002,C004598,3,0.2,0
T0002024,2021-11-26,P006594,S004,C013200,3,0.0,0
T0002025,2021-12-19,P013278,S003,C016675,1,0.3,0
T0002027,2021-01-06,P014571,S001,C016771,2,0.1,0
T0002041,2021-03-16,P017452,S004,C010489,3,0.0,0
T0002045,2021-11-29,P010101,S005,C016609,1,0.1,0
T0002048,2021-09-30,P017076,S999,C011673,3,0.1,0
T0002050,2021-10-26,P021411,S004,C007836,4,0.0,0
T0002064,2021-07-11,P010009,S001,C007451,1,0.0,0
T0002072,2021-07-13,P025210,S002,C009867,3,0.0,1
T0002073,2021-03-17,P000731,S002,C001759,2,0.1,0
T0002077,2021-12-07,P031930,S001,C017136,2,0.0,0
T0002080,2021-08-03,P019594,S002,C022005,1,0.1,1
T0002087,2021-09-23,P016604,S001,C013867,2,0.1,0
T0002089,2021-03-27,P047904,S001,C021081,4,0.0,0
T0002094,2021-02-22,P021066,S005,C024731,4,0.0,0
T0002095,2021-09-09,P039253,S004,C012344,3,0.0,0
T0002096,2021-03-08,P026340,S004,,3,0.0,0
T0002100,2021-06-07,P009205,S004,C004744,2,0.0,1
T0002101,2021-08-15,P027172,S002,C004766,4,0.0,0
T0002102,2021-11-02,P038263,S001,C010892,4,0.2,0
T0002113,2021-04-16,P029562,S005,C006248,4,0.3,0
T0002119,2021-12-26,P026256,S003,C023828,4,0.0,0
T0002130,2021-10-03,P017229,S002,C023932,2,0.3,0
T0002138,2021-08-15,P045302,S004,C001150,2,0.0,0
T0002142,2021-10-27,P010036,S002,C006015,1,0.0,0
T0002154,2021-05-13,P000592,S005,C012502,4,0.0,0
T0002162,2021-09-27,P034975,S003,C021225,4,,0
T0002164,2021-11-26,P002971,S005,C006768,3,0.1,0
T0002165,2021-03-29,P014739,S003,C013493,4,,0
T0002166,2021-11-13,P044718,S003,C008891,1,0.2,0
T0002175,2021-02-01,P045820,S004,C011536,2,0.0,0
T0002177,2021-12-16,P024514,S004,C002256,2,0.0,0
T0002178,2021-12-20,P025585,S003,C004282,2,0.0,0
T0002184,2021-04-28,P032246,S001,C024628,4,0.0,0
T0002187,2021-06-08,P017112,S004,C014055,2,,0
T0002188,2021-02-08,P033801,S001,C012604,3,0.0,0
T0002212,2021-10-23,P022783,S004,C003343,3,0.0,0
T0002215,2021-10-09,P007795,S002,C023673,4,0.0,0
T0002222,2021-09-12,P023013,S002,C009386,3,0.1,0
T0002224,2021-07-16,P010328,S002,C012418,1,0.2,1
T0002227,2021-12-21,P007454,S002,C020271,1,0.0,0
T0002230,2021-09-27,P017507,S004,C022118,1,0.0,0
T0002237,2021-08-10,P045981,S003,C018642,3,0.1,0
T0002257,2021-01-20,P008436,S001,C006315,1,0.0,0
T0002258,2021-10-20,P015306,S001,,3,0.1,1
T0002268,2021-12-04,P047800,S003,C013894,4,0.0,0
T0002275,2021-05-22,P041055,S003,C019835,3,0.0,0
T0002285,2021-08-02,P038450,S001,C022250,3,0.0,0
T0002289,2021-11-23,P013370,S003,C010165,2,0.0,0
